subject	session	TrialNumber	image_path	condition	image_nr	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_image_nr	things_exemplar_nr	subcondition	repetition	run	onset	duration	response_mapping_flip_h	response_mapping_flip_v	onset_flip	offset_flip	keypresses	response	response_txt	error	response_confidence	response_time	duration_flip	ran	order	session_trial_time	atypical	atypical_log	exclude_session	delay_days	delay_seconds	trials_since_lastrep
01	ses-029	1	images_fmri/pill/pill_05s.jpg	unseen	5597	467	5	None	1175.0	16718.0	5.0	unseen-within	1	2	3.0	2.98	False	True	3.002464841119945	5.980757904937491	[['x', 5.535093121929094]]	-1.0	unseen	False	False	2.535093121929094	2.9782930638175458	1.0	0.0	1980804.6902	False		False			
01	ses-029	2	images_fmri/shaving_cream/shaving_cream_05s.jpg	seen	6617	552	5	None	1411.0	20028.0	5.0	seen-within-between	3	2	7.47	2.98	False	True	7.462992794113234	10.447321279905736	[['x', 9.23948504193686]]	-1.0	unseen	True	False	1.7694850419368595	2.9843284857925028	1.0	1.0	1980809.1507	False		False	7.0	0.0	205.0
01	ses-029	3	images_fmri/roll/roll_05s.jpg	seen	6353	530	5	None	1324.0	18838.0	5.0	seen-within	2	2	11.94	2.98	True	False	11.934194938046858	14.913409173954278	[['x', 13.207488259067759]]	2.0	seen	False	True	1.2674882590677594	2.9792142359074205	1.0	2.0	1980813.6219	False		False	0.0	261.6938000000082	30.0
01	ses-029	4	images_fmri/pantyhose/pantyhose_05s.jpg	seen	5309	443	5	None	1111.0	15807.0	5.0	seen-between	2	2	16.41	2.98	True	True	16.416589899919927	19.38014447200112	[['b', 17.933432257035747]]	2.0	seen	False	True	1.523432257035747	2.9635545720811933	1.0	3.0	1980818.1043	False		False	7.0	0.0	399.0
01	ses-029	5	images_fmri/mushroom/mushroom_05n.jpg	unseen	4985	416	5	None	1041.0	14830.0	5.0	unseen-between	1	2	20.88	2.98	False	False	20.882416289066896	23.865083866985515	[['b', 23.45826459210366]]	-1.0	unseen	False	False	2.578264592103661	2.982667577918619	1.0	4.0	1980822.5701	False		False			
01	ses-029	6	images_fmri/golf_cart/golf_cart_05s.jpg	seen	3317	277	5	None	690.0	9875.0	5.0	seen-within-between	3	2	25.35	2.98	False	True	25.34694255306385	28.330358074977998	[['a', 27.299028730019927]]	1.0	seen	False	False	1.9490287300199256	2.9834155219141394	1.0	5.0	1980827.0347	False		False	7.0	0.0	311.0
01	ses-029	7	images_fmri/chest1/chest1_05s.jpg	unseen	1649	138	5	None	320.0	4645.0	5.0	unseen-within	1	2	29.82	2.98	False	False	29.81334448209964	32.79750328511	[['y', 31.932873333105817]]	-2.0	unseen	False	True	2.112873333105817	2.9841588030103594	1.0	6.0	1980831.5011	False		False			
01	ses-029	8	images_fmri/ruler/ruler_05s.jpg	unseen	6401	534	5	None	1342.0	19086.0	5.0	unseen-within	1	2	34.29	2.98	True	True	34.28310715011321	37.263352884911	[['x', 35.806236892938614]]	-1.0	unseen	False	False	1.5162368929386147	2.98024573479779	1.0	7.0	1980835.9708	False		False			
01	ses-029	9	images_fmri/lollipop/lollipop_05s.jpg	unseen	4517	377	5	None	946.0	13496.0	5.0	unseen-within	1	2	38.76	2.98	False	False	38.76322183897719	41.72879483806901	[['b', 40.03901873389259]]	-1.0	unseen	False	False	1.2790187338925918	2.965572999091819	1.0	8.0	1980840.4509	False		False			
01	ses-029	10	images_fmri/record/record_05s.jpg	seen	6197	517	5	None	1296.0	18435.0	5.0	seen-between-within	3	2	43.23	2.98	False	False	43.23287032498047	46.214088822947815	[['x', 44.26175239402801]]	2.0	seen	False	True	1.031752394028011	2.9812184979673475	1.0	9.0	1980844.9206	False		False	0.0	261.69550000014715	30.0
01	ses-029	11	images_fmri/anteater/anteater_05s.jpg	unseen	137	12	5	None	26.0	360.0	5.0	unseen-between	1	2	47.7	2.98	True	False	47.70057808095589	50.68164313910529	[['y', 50.953139156103134]]	1.0	seen	True	False	3.2531391561031318	2.9810650581493974	1.0	10.0	1980849.3883	False		False			
01	ses-029	12	images_fmri/lightbulb/lightbulb_05s.jpg	seen	4385	366	5	None	928.0	13253.0	5.0	seen-between-within	3	2	52.17	2.98	False	True	52.16201072908007	55.15059713390656	[['b', 53.13999561290257]]	2.0	seen	False	True	0.9699956129025652	2.988586404826492	1.0	11.0	1980853.8497	False		False	0.0	368.9686999998521	54.0
01	ses-029	13	images_fmri/cheetah/cheetah_05s.jpg	seen	1613	135	5	None	316.0	4595.0	5.0	seen-between	2	2	56.64	2.98	False	False	56.62962146196514	59.61178465792909	[['b', 59.17998281493783]]	-1.0	unseen	True	False	2.5399828149378294	2.982163195963949	1.0	12.0	1980858.3173	False		False	7.0	0.0	365.0
01	ses-029	14	images_fmri/face/face_05s.jpg	seen	2837	237	5	None	570.0	8248.0	5.0	seen-within-between	3	2	61.11	2.98	True	True	61.11265534511767	64.07948913099244	[['b', 63.771876107901335]]	2.0	seen	False	True	2.6618761079013358	2.966833785874769	1.0	13.0	1980862.8004	False		False	7.0	0.0	186.0
01	ses-029	15	images_fmri/leek/leek_05s.jpg	seen	4289	358	5	None	911.0	13027.0	5.0	seen-within-between	3	2	65.58	2.98	False	False	65.58134183194488	68.56554468511604	[['b', 68.9458280839026]]	-1.0	unseen	True	False	3.365828083902599	2.984202853171155	1.0	14.0	1980867.2691	False		False	7.0	0.0	274.0
01	ses-029	16	images_fmri/crown/crown_05n.jpg	unseen	2237	187	5	None	449.0	6499.0	5.0	unseen-within	1	2	70.05	2.98	True	True	70.04716646904126	73.02818605606444	[['x', 71.43068689689972]]	-1.0	unseen	False	False	1.380686896899718	2.981019587023184	1.0	15.0	1980871.7349	False		False			
01	ses-029	17	images_fmri/brace/brace_05s.jpg	unseen	941	79	5	None	187.0	2830.0	5.0	unseen-within	1	2	74.52	2.98	True	True	74.51712520699948	77.49655125499703	[['x', 75.75860908092]]	-1.0	unseen	False	False	1.23860908092	2.979426047997549	1.0	16.0	1980876.2048	False		False			
01	ses-029	18	images_fmri/potato/potato_05n.jpg	unseen	5897	492	5	None	1232.0	17522.0	5.0	unseen-within	1	2	78.99	2.98	True	True	78.98313497100025	81.96228140289895	[['y', 81.49993559601717]]	1.0	seen	True	False	2.509935596017172	2.979146431898698	1.0	17.0	1980880.6708	False		False			
01	ses-029	19	images_fmri/helicopter/helicopter_05s.jpg	unseen	3737	312	5	None	776.0	11103.0	5.0	unseen-between	1	2	83.46	2.98	False	True	83.46215351996943	86.42779521993361	[['x', 84.52049840497784]]	-1.0	unseen	False	False	1.0604984049778494	2.9656416999641806	1.0	18.0	1980885.1499	False		False			
01	ses-029	20	images_fmri/brace/brace_05s.jpg	seen	941	79	5	None	187.0	2830.0	5.0	seen-within	2	2	87.92999999999998	2.98	False	False	87.93063633097336	90.91460236511192	[['x', 89.03654099302366]]	2.0	seen	False	True	1.1065409930236854	2.983966034138575	1.0	19.0	1980889.6183	False		False	0.0	13.413500000024214	3.0
01	ses-029	21	images_fmri/crown/crown_05n.jpg	seen	2237	187	5	None	449.0	6499.0	5.0	seen-within	2	2	92.4	2.98	False	True	92.39579966804013	95.37847065902317	[['b', 93.3326269260142]]	2.0	seen	False	True	0.9326269260141942	2.982670990983024	1.0	20.0	1980894.0835	False		False	0.0	22.34859999991022	5.0
01	ses-029	22	images_fmri/stove1/stove1_05s.jpg	seen	7265	606	5	None	1564.0	22087.0	5.0	seen-between	2	2	96.87	2.98	True	True	96.86487787705846	99.84593209810556	[['x', 98.78012899192981]]	-1.0	unseen	True	False	1.9101289919298097	2.9810542210470885	1.0	21.0	1980898.5526	False		False	7.0	0.0	175.0
01	ses-029	23	images_fmri/pacifier/pacifier_05s.jpg	unseen	5225	436	5	None	1094.0	15577.0	5.0	unseen-between	1	2	101.34	2.98	False	False	101.3326165669132	104.3167996960692	[['b', 102.36585198203102]]	-1.0	unseen	False	False	1.025851982031014	2.9841831291560084	1.0	22.0	1980903.0203	False		False			
01	ses-029	24	images_fmri/stove1/stove1_05s.jpg	seen	7265	606	5	None	1564.0	22087.0	5.0	seen-between-within	3	2	105.81	2.98	True	True	105.8115368001163	108.78148446790874	[['b', 106.73975138389505]]	2.0	seen	False	True	0.9297513838950522	2.9699476677924395	1.0	23.0	1980907.4992	False		False	0.0	8.946599999908358	2.0
01	ses-029	25	images_fmri/cheetah/cheetah_05s.jpg	seen	1613	135	5	None	316.0	4595.0	5.0	seen-between-within	3	2	110.28	2.98	True	False	110.28060600790197	113.26450109505096	[['x', 111.25646027107723]]	2.0	seen	False	True	0.9764602710772294	2.983895087148994	1.0	24.0	1980911.9683	False		False	0.0	53.65100000007078	12.0
01	ses-029	26	images_fmri/gramophone/gramophone_05s.jpg	seen	3353	280	5	None	700.0	10024.0	5.0	seen-between	2	2	114.75	2.98	True	False	114.7490464989096	117.72847967711276	[['b', 116.20233359211124]]	-1.0	unseen	True	False	1.4523335921112448	2.9794331782031804	1.0	25.0	1980916.4368	False		False	7.0	0.0	262.0
01	ses-029	27	images_fmri/soy_sauce/soy_sauce_05s.jpg	unseen	7001	584	5	None	1501.0	21237.0	5.0	unseen-between	1	2	119.22	2.98	False	True	119.21549214608967	122.19478937005624	[['x', 120.55036823800765]]	-1.0	unseen	False	False	1.330368238007651	2.9792972239665687	1.0	26.0	1980920.9032	False		False			
01	ses-029	28	images_fmri/footrest/footrest_05s.jpg	unseen	3101	259	5	None	634.0	9147.0	5.0	unseen-within	1	2	123.69	2.98	False	False	123.68138772505336	126.66031537903471	[['b', 124.91055885097012]]	-1.0	unseen	False	False	1.2205588509701215	2.9789276539813727	1.0	27.0	1980925.3691	False		False			
01	ses-029	29	images_fmri/candy/candy_05s.jpg	seen	1337	112	5	None	256.0	3773.0	5.0	seen-between	2	2	128.16	2.98	True	True	128.16128474194556	131.12673762789927	[['x', 129.2986644799821]]	-1.0	unseen	True	False	1.1386644799821113	2.965452885953709	1.0	28.0	1980929.8490	False		False	7.0	0.0	290.0
01	ses-029	30	images_fmri/car/car_05s.jpg	seen	1409	118	5	None	268.0	3944.0	5.0	seen-between-within	3	2	132.63	2.98	True	True	132.62761986698024	135.61563016311266	[['b', 133.54723660298623]]	2.0	seen	False	True	0.917236602986236	2.9880102961324155	1.0	29.0	1980934.3153	False		False	0.0	467.3230999999214	76.0
01	ses-029	31	images_fmri/shield/shield_05s.jpg	unseen	6653	555	5	None	1421.0	20159.0	5.0	unseen-between	1	2	137.1	2.98	True	True	137.09847828000784	140.07771208393387	[['x', 138.97674075211398]]	-1.0	unseen	False	False	1.8767407521139887	2.979233803926036	1.0	30.0	1980938.7862	False		False			
01	ses-029	32	images_fmri/sheep/sheep_05s.jpg	unseen	6629	553	5	None	1415.0	20080.0	5.0	unseen-within	1	2	141.57	2.98	False	False	141.5653476989828	144.54429123690352	[['b', 143.13476242194884]]	-1.0	unseen	False	False	1.564762421948842	2.978943537920713	1.0	31.0	1980943.2531	False		False			
01	ses-029	33	images_fmri/pantyhose/pantyhose_05s.jpg	seen	5309	443	5	None	1111.0	15807.0	5.0	seen-between-within	3	2	146.04	2.98	True	True	146.04616866703145	149.01157751306891	[['b', 147.01566975703463]]	2.0	seen	False	True	0.9756697570346377	2.9654088460374624	1.0	32.0	1980947.7339	False		False	0.0	129.62960000010207	29.0
01	ses-029	34	images_fmri/bird/bird_05s.jpg	seen	641	54	5	None	129.0	1975.0	5.0	seen-within-between	3	2	150.51	2.98	True	False	150.51108422898687	153.48064567591064	[['b', 151.58796099107713]]	-1.0	unseen	True	False	1.0779609910771342	2.9695614469237626	1.0	33.0	1980952.1988	False		False	7.0	0.0	113.0
01	ses-029	35	images_fmri/antenna/antenna_05s.jpg	unseen	161	14	5	None	28.0	384.0	5.0	unseen-between	1	2	154.98	2.98	True	True	154.97752743889578	157.9597311520483	[['x', 156.0995203300845]]	-1.0	unseen	False	False	1.119520330084498	2.9822037131525576	1.0	34.0	1980956.6652	False		False			
01	ses-029	36	images_fmri/submarine/submarine_05s.jpg	seen	7313	610	5	None	1578.0	22284.0	5.0	seen-between	2	2	159.45	2.98	True	True	159.4440468919929	162.42633182695135	[['b', 160.91505188308656]]	2.0	seen	False	True	1.4650518830865735	2.982284934958443	1.0	35.0	1980961.1318	False		False	7.0	0.0	360.0
01	ses-029	37	images_fmri/bib/bib_05s.jpg	seen	605	51	5	None	123.0	1875.0	5.0	seen-between	2	2	163.92	2.98	True	True	163.9126235449221	166.89338938705623	[['x', 166.58956882194616]]	-1.0	unseen	True	False	2.6695688219461715	2.980765842134133	1.0	36.0	1980965.6003	False		False	7.0	0.0	97.0
01	ses-029	38	images_fmri/footrest/footrest_05s.jpg	seen	3101	259	5	None	634.0	9147.0	5.0	seen-within	2	2	168.39	2.98	False	True	168.39416823606007	171.3636840688996	[['b', 169.45603905711323]]	2.0	seen	False	True	1.066039057113244	2.9695158328395337	1.0	37.0	1980970.0819	False		False	0.0	44.71280000009574	10.0
01	ses-029	39	images_fmri/sundial/sundial_05s.jpg	seen	7361	614	5	None	1584.0	22365.0	5.0	seen-within-between	3	2	172.86	2.98	False	True	172.86217757104896	175.844327139901	[['x', 174.8084288649261]]	-1.0	unseen	True	False	1.948428864926086	2.982149568852037	1.0	38.0	1980974.5499	False		False	7.0	0.0	328.0
01	ses-029	40	images_fmri/popsicle/popsicle_05s.jpg	seen	5837	487	5	None	1226.0	17445.0	5.0	seen-within	2	2	177.32999999999996	2.98	False	True	177.32710175891407	180.3108934550546	[['b', 178.4034277140163]]	2.0	seen	False	True	1.0734277140163329	2.983791696140542	1.0	39.0	1980979.0148	False		False	0.0	503.0686000001151	84.0
01	ses-029	41	images_fmri/cassette/cassette_05s.jpg	seen	1469	123	5	None	284.0	4154.0	5.0	seen-within-between	3	2	181.8	2.98	False	True	181.793423213996	184.77591016399677	[['x', 182.8631780911237]]	-1.0	unseen	True	False	1.0631780911236888	2.982486950000748	1.0	40.0	1980983.4811	False		False	7.0	0.0	167.0
01	ses-029	42	images_fmri/cake/cake_05s.jpg	seen	1241	104	5	None	238.0	3534.0	5.0	seen-within-between	3	2	186.27	2.98	False	False	186.2606750100385	189.2430780529976	[['x', 187.76175715308636]]	2.0	seen	False	True	1.491757153086354	2.9824030429590493	1.0	41.0	1980987.9484	False		False	7.0	0.0	147.0
01	ses-029	43	images_fmri/penguin/penguin_05s.jpg	unseen	5489	458	5	None	1146.0	16298.0	5.0	unseen-within	1	2	190.74	2.98	True	False	190.7439847709611	193.71400131005797	[['b', 191.7235687219072]]	-1.0	unseen	False	False	0.9835687219072042	2.9700165390968323	1.0	42.0	1980992.4317	False		False			
01	ses-029	44	images_fmri/pothole/pothole_05s.jpg	seen	5909	493	5	None	1234.0	17550.0	5.0	seen-within-between	3	2	195.21	2.98	True	False	195.21398678491823	198.1932584259193	[['x', 196.5193888740614]]	2.0	seen	False	True	1.3093888740613977	2.9792716410011053	1.0	43.0	1980996.9017	False		False	7.0	0.0	153.0
01	ses-029	45	images_fmri/life_jacket/life_jacket_05s.jpg	seen	4373	365	5	None	925.0	13211.0	5.0	seen-within	2	2	199.68	2.98	False	False	199.68101557297632	202.6628032529261	[['x', 200.59423217293806]]	2.0	seen	False	True	0.9142321729380568	2.981787679949776	1.0	44.0	1981001.3687	False		False	0.0	565.657700000098	98.0
01	ses-029	46	images_fmri/candy/candy_05s.jpg	seen	1337	112	5	None	256.0	3773.0	5.0	seen-between-within	3	2	204.15	2.98	True	False	204.14285920700055	207.12564492691308	[['x', 205.0584757339675]]	2.0	seen	False	True	0.9084757339674924	2.982785719912499	1.0	45.0	1981005.8306	False		False	0.0	75.98160000005737	17.0
01	ses-029	47	images_fmri/submarine/submarine_05s.jpg	seen	7313	610	5	None	1578.0	22284.0	5.0	seen-between-within	3	2	208.62	2.98	False	False	208.60834353393875	211.5933514670469	[['x', 209.64043089211918]]	2.0	seen	False	True	1.0204308921191796	2.985007933108136	1.0	46.0	1981010.2961	False		False	0.0	49.16429999982938	11.0
01	ses-029	48	images_fmri/slingshot/slingshot_05s.jpg	seen	6845	571	5	None	1468.0	20803.0	5.0	seen-within-between	3	2	213.09	2.98	False	False	213.0954531659372	216.06381457205865	[['x', 216.30934970802628]]	2.0	seen	False	True	3.219349708026272	2.968361406121403	1.0	47.0	1981014.7832	False		False	7.0	0.0	117.0
01	ses-029	49	images_fmri/shower_cap/shower_cap_05s.jpg	seen	6725	561	5	None	1435.0	20344.0	5.0	seen-within-between	3	2	217.56	2.98	True	False	217.5600427289028	220.5429851799272	[['b', 219.69034754508175]]	-1.0	unseen	True	False	2.1303475450817477	2.982942451024428	1.0	48.0	1981019.2478	False		False	7.0	0.0	413.0
01	ses-029	50	images_fmri/beaver/beaver_05s.jpg	seen	509	43	5	None	108.0	1632.0	5.0	seen-between	2	2	222.03	2.98	True	False	222.02970850793645	225.00879991799596	[['b', 224.36536885704845]]	-1.0	unseen	True	False	2.3353688570484508	2.979091410059482	1.0	49.0	1981023.7174	False		False	7.0	0.0	467.0
01	ses-029	51	images_fmri/otter/otter_05s.jpg	seen	5189	433	5	None	1086.0	15457.0	5.0	seen-between	2	2	226.5	2.98	False	True	226.49656728096303	229.47494716197247	[['x', 228.5554725790862]]	-1.0	unseen	True	False	2.0554725790861994	2.9783798810094595	1.0	50.0	1981028.1843	False		False	7.0	0.0	328.0
01	ses-029	52	images_fmri/lollipop/lollipop_05s.jpg	seen	4517	377	5	None	946.0	13496.0	5.0	seen-within	2	2	230.97	2.98	False	False	230.96126734395511	233.94425552804023	[['x', 231.97793503594585]]	2.0	seen	False	True	1.0079350359458488	2.982988184085116	1.0	51.0	1981032.6490	False		False	0.0	192.1980999999214	43.0
01	ses-029	53	images_fmri/valve/valve_05s.jpg	seen	8165	681	5	None	1752.0	24689.0	5.0	seen-between	2	2	235.44	2.98	True	False	235.44411436002704	238.41287201899104	[['b', 236.47538251196966]]	-1.0	unseen	True	False	1.035382511969658	2.968757658964023	1.0	52.0	1981037.1318	False		False	7.0	0.0	412.0
01	ses-029	54	images_fmri/eggbeater/eggbeater_05s.jpg	seen	2729	228	5	None	549.0	7966.0	5.0	seen-between	2	2	239.91	2.98	False	False	239.91416952805596	242.8919714919757	[['b', 243.86804421804845]]	-1.0	unseen	True	False	3.9580442180484567	2.9778019639197737	1.0	53.0	1981041.6019	False		False	7.0	0.0	292.0
01	ses-029	55	images_fmri/ferris_wheel/ferris_wheel_05s.jpg	seen	2897	242	5	None	580.0	8389.0	5.0	seen-between	2	2	244.38	2.98	True	True	244.3743010419421	247.35846866690557	[['x', 246.50203701108694]]	-1.0	unseen	True	False	2.1220370110869453	2.9841676249634475	1.0	54.0	1981046.0620	False		False	7.0	0.0	166.0
01	ses-029	56	images_fmri/hip/hip_05s.jpg	seen	3773	315	5	None	781.0	11176.0	5.0	seen-within-between	3	2	248.85	2.98	True	False	248.84522987296805	251.82397807692175	[['x', 250.08192491391674]]	2.0	seen	False	True	1.2319249139167423	2.978748203953728	1.0	55.0	1981050.5329	False		False	7.0	0.0	407.0
01	ses-029	57	images_fmri/gondola/gondola_05s.jpg	unseen	3329	278	5	None	692.0	9899.0	5.0	unseen-within	1	2	253.32	2.98	False	True	253.3125387569889	256.29134386009537	[['x', 254.9822047490161]]	-1.0	unseen	False	False	1.662204749016098	2.978805103106424	1.0	56.0	1981055.0002	False		False			
01	ses-029	58	images_fmri/chest1/chest1_05s.jpg	seen	1649	138	5	None	320.0	4645.0	5.0	seen-within	2	2	257.79	2.98	True	True	257.79425865598023	260.76254008710384	[['b', 258.62203330290504]]	2.0	seen	False	True	0.8320333029050175	2.9682814311236143	1.0	57.0	1981059.4820	False		False	0.0	227.98090000008233	51.0
01	ses-029	59	images_fmri/scaffolding/scaffolding_05s.jpg	unseen	6461	539	5	None	1371.0	19479.0	5.0	unseen-within	1	2	262.26	2.98	False	False	262.2583484670613	265.2414248511195	[['b', 263.803136450937]]	-1.0	unseen	False	False	1.543136450937027	2.983076384058222	1.0	58.0	1981063.9461	False		False			
01	ses-029	60	images_fmri/leggings/leggings_05s.jpg	unseen	4301	359	5	None	913.0	13059.0	5.0	unseen-between	1	2	266.73	2.98	True	False	266.7247839909978	269.70721143996343	[['b', 269.4652470899746]]	-1.0	unseen	False	False	2.735247089974564	2.982427448965609	1.0	59.0	1981068.4125	False		False			
